Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Region,Trade (% of GDP) [NE.TRD.GNFS.ZS]
Saudi Arabia,34268529,57.7309052279425,42.2690947720575,1.66477670240957,15.9411491889528,24.8659819879045,71.7211314124727,3.41288659962284,2149690,23139.7979808237,2.23333637353109,47.4312726913947,50.441066291597,787307334373.333,1.73000001907349,2.41000008583069,24.7999992370605,72.7900009155273,52.45,6.13,14387604,57.95,24.8062644239099,-2.09333333333333,0.486383588199587,0.486383588199587,800866306512.472,4562573670.96759,118.399825471917,337.1913988,506.524682,WesternAsia,63.6597579434366
Senegal,16296362,48.762005900458,51.237994099542,2.74996220289833,84.6432348205474,42.8398690652712,54.0616544893082,3.09847644542059,192530,1430.14825900162,14.9864811396135,23.0948900897354,51.2093303680523,20810281766.3434,0.860000014305115,30.1000003814697,13.1199998855591,56.7799987792969,42.7,6.47,4252308,47.14,1.2942409662545,1.75856517595659,1.86495509329359,1.86495509329359,22650824101.2714,983338154.0313,109.251270172291,453.7102865,524.4199734,WesternAfrica,62.8307975904273
Serbia,6945235,48.9891963592374,51.0108036407626,-0.536610017822353,79.4104161902584,15.5409425306094,65.7185540515046,18.7405034178861,87460,7411.55864879005,5.95378883117524,25.574057848526,51.1802989479957,42574031635.2746,3.35999989509583,15.6099996566772,27.4300003051758,56.9599990844727,49.5,10.4,3240312,67.6,1.21305966214174,1.8492298451109,2.44435207083779,2.44435207083779,48699174974.5367,4268709249.6099,143.997573551714,1139.280905,720.2999192,SouthernEurope,112.082066034767
Seychelles,97625,51.3264648407526,48.6735351592474,0.887925293341637,212.228260869565,23.7387327474191,68.4557853057633,7.80548194681754,460,16198.5174764957,2.22915155256553,11.7905760105983,70.5163502656327,1307100865.78544,,,,,,,,,0.0858814104362134,1.80611159983627,-0.955012586254639,-0.955012586254639,1523487369.50868,253880560.064228,129.958197460152,266.9358824,341.1187318,EasternAfrica,178.823285553998
Sierra Leone,7813207,49.8943647595667,50.1056352404333,2.10903821950532,108.246148517595,40.7243113110288,56.3279520658269,2.94773662314425,72180,527.534174544671,54.3414390517978,5.23713187439664,31.1211950153553,3673355806.99568,2.78999996185303,54.4900016784668,6.76000022888184,38.7599983215332,55.37,4.36,2681078,58.8,13.2058135460821,14.8030585681759,8.538212978077,8.538212978077,4070333745.75015,342447726.808641,234.158709490741,5075.238888,1005.697392,WesternAfrica,53.5332814615604
Singapore,5703569,52.3440120613134,47.6559879386866,1.14428330688929,8044.52609308886,12.3315031501445,75.2753673675391,12.3931294823164,709,65640.7079484985,0.0323845229391676,24.2085469295596,70.6732495617125,355345697111.86,4.26000022888184,0.0299999993294477,15.5500001907349,84.4100036621094,68.33,3.1,3525665,77.42,0.000167681897924511,0.565260568780358,-0.62419407964687,-0.62419407964687,329651444069.784,120439465115.853,114.405785881945,283.5646757,267.022696,South-easternAsia,323.517605315291
Slovakia,5454147,48.6807249095292,51.3192750904708,0.135328072840865,113.43899750416,15.5277438408155,68.2998922670699,16.1723638921146,48080,19273.2539541229,2.48421706179257,28.3776893507965,58.6169736140775,94019674580.541,2.99000000953674,2.78999996185303,36.0900001525879,61.1199989318848,56.24,5.75,2749141,72.72,0.246206107531371,2.66456133425443,2.5103351235481,2.5103351235481,103263492419.278,2312686694.36621,115.338987748767,757.4682975,706.057777,EasternEurope,184.416533680084
Slovenia,2088385,49.7766343027748,50.2233656972252,0.696304046333357,103.711934605987,15.1056404769625,64.7080755142511,20.1862840087865,20136.4,25940.728030936,2.00582523537558,28.8877765505687,56.6057718263292,47402109554.5646,3.58999991416931,4.28000020980835,34.0999984741211,61.6100006103516,55.41,4.45,1028117,75.13,0.232541897875917,1.63052260754338,2.26007655967418,2.26007655967418,53306118486.0391,1709955186.21559,111.051074912815,512.4767859,433.6857229,SouthernEurope,159.027557774336
Solomon Islands,669821,50.8467187502333,49.1532812497667,2.56539282268413,23.9307252590211,40.1311988390963,56.2379912305191,3.63080993038459,27990,2344.23163406448,,,,,0.899999976158142,37.2599983215332,12.1300001144409,50.6100006103516,83.34,0.6,336210,85.34,16.4457102835198,1.63485544012242,1.2722462904225,1.2722462904225,1553885408.76502,32787092.7202953,133.062033185591,668.0057971,641.3043478,Melanesia,85.1488234377435
Somalia,15442906,49.8623510367803,50.1376489632197,2.85513551663708,24.616485478369,46.379505669432,50.7312905182024,2.88920381236561,627340,320.03814830565,,,,,1.0900000333786,80.2799987792969,2.41000008583069,17.3099994659424,41.63,12.79,3953141,49.42,,,6.46046036886543,6.46046036886543,4906627593.99531,447000000,,243.5233161,361.5265751,EasternAfrica,133.989590045889
South Africa,58558267,49.2830534073011,50.7169465926989,1.31629200967216,48.2719888878814,28.9683250546848,65.6164193375248,5.41525560779033,1213090,6001.4011214068,1.88454246284872,25.9992218678283,61.2047448397087,313085185902.937,5.67000007629395,5.28000020980835,22.3099994659424,72.4100036621094,40.12,28.47,23326430,60.13,3.94036867634569,4.12435072486239,4.02122070549441,4.02122070549441,341523075219.401,5116098443.48715,158.927937522187,300.2222396,362.1464607,SouthernAfrica,59.2045360593849
South Sudan,11062114,50.0494751726478,49.9505248273522,0.782197030861146,17.505335808579,41.5680530473699,55.0551418160346,3.37680513659551,631928.123,,,,,,1.33000004291534,60.3800010681152,16.3899993896484,23.2299995422363,63.59,12.01,4671395,73.79,,87.2413641500032,,,,-231840000,15749.1887552482,,,EasternAfrica,
Spain,47133521,49.1275757924454,50.8724242075546,0.714923607990018,94.34185905659,14.5768719690892,65.7753050830892,19.6478229478216,499603.479,29564.7448981723,2.61493671130135,20.4779670493874,67.6072405227624,1263897916313.72,4.82999992370605,4.03000020980835,20.4300003051758,75.5400009155273,49.56,14.1,23227683,74.17,0.0466825622385711,0.699536241717015,1.38848432870573,1.38848432870573,1395571627631.37,14813334469.5347,110.96151904206,290.1914832,238.7877842,SouthernEurope,66.7761646309525
Sri Lanka,21803000,47.9907271400028,52.0092728599972,0.611875945764341,352.434372171214,23.9564620322342,65.2047322108188,10.838805756947,61864,3851.56098951535,7.54058804862001,27.4036788951944,58.104730382763,78138439147.8575,2.76999998092651,24.9799995422363,27.8700008392334,47.1500015258789,50.26,4.27,8704381,57.52,0.0736733876675302,3.52839358231809,2.73561967069718,2.73561967069718,81557779050.6193,758186663.222055,155.528883036152,219.8826188,317.4070725,SouthernAsia,52.3819853655423
Saint Kitts and Nevis,52834,,,0.752340352327407,203.207692307692,,,,260,19773.4623748176,1.40212428032559,25.8210669616268,67.1328596953969,939574074.074074,,,,,,,,,0,-0.329562063663904,1.27236736618104,1.27236736618104,996819219.20607,92266666.6667,104.220830481643,193.1093584,172.4964286,Caribbean,
Saint Lucia,182795,49.2469706501819,50.7530293498181,0.496319759662675,299.66393442623,18.211061874282,71.7539252694349,10.0350128562832,610,11611.0978398185,2.01114131398807,9.96721871138232,75.1808369943849,1849910888.88889,4.80999994277954,9.97000026702881,14.6899995803833,75.3399963378906,61.16,15.59,108318,79.14,0.0110288466833208,0.53910008997241,0.992577344379853,0.992577344379853,2008001343.92105,30640740.7407,110.72579249654,127.9767442,168.4746479,Caribbean,
Saint Vincent and the Grenadines,110593,50.7238251968931,49.2761748031069,0.346915924257476,283.571794871795,22.1938890848095,68.06553997233,9.7405709428605,390,7457.23977574095,7.16428500857756,13.9603186721395,62.7576636697594,684429629.62963,5.07000017166138,10.0799999237061,19.8799991607666,70.0400009155273,54.81,18.62,57953,74.28,0.0214375006432042,0.913069725324485,1.15332053344439,1.15332053344439,817902037.037037,113066666.6667,110.666997682886,81.3,205.6668712,Caribbean,
Sudan,42813237,49.9564095095169,50.0435904904831,2.39143408960219,23.1518799666704,40.155706045873,56.2169766276496,3.62731732647738,1849233.715,753.282174142999,21.7655449536899,21.804563987164,36.2155595013547,25731235711.4398,3.07999992370605,38.3699989318848,16.8199996948242,44.810001373291,40.4,16.76,12434007,49.74,5.84158673578718,50.9940515002971,49.9691905661896,49.9691905661896,30629651927.2401,825354992.310273,1344.19276243483,219.9185808,592.473047,NorthernAfrica,26.2016298513098
Suriname,581363,50.2706570593588,49.7293429406412,0.929025561206018,3.7266858974359,26.9118567801683,66.0730134922219,7.01512972760986,156000,7261.16560953824,8.66499380618111,33.3567322046819,55.8120255375917,4129927594.52936,1.67999994754791,8.07999992370605,24.3299999237061,67.5899963378906,48.08,6.94,219507,56.83,7.72981945291182,,4.42266431352576,4.42266431352576,3804840439.79619,72402793.8697301,294.664772702354,557.8437311,342.5410917,SouthAmerica,105.412444811486
Sweden,10278887,50.0737466286437,49.9262533713563,1.01372226345511,25.2360290687683,17.6254902290956,62.175940147338,20.1985696235664,407310,51686.8513545938,1.38177372104589,22.2058509515204,65.2442566391705,471560514568.302,3.61999988555908,1.69000005722046,18.4200000762939,79.8899993896484,60.03,6.83,5455406,83.13,0.391693947962668,1.78415097403832,2.66865931594165,2.66865931594165,546753763143.481,16611719241.3589,110.509219846432,184.7446427,218.3808517,NorthernEurope,91.1604889331736
Switzerland,8575280,49.5923870502008,50.4076129497992,0.713313668444329,217.007629561978,14.9406758995806,66.2213280427499,18.8379960576695,39516.03,85300.3479700289,0.658829555797361,24.8354804581637,71.7299500273028,683153587079.57,5.57000017166138,2.58999991416931,20.3400001525879,77.0699996948242,65.08,4.39,4965077,84.21,0.00936799551354492,0.362886179940635,-0.0657922537473468,-0.0657922537473468,736487866971.9,37313310481.4208,99.546896373006,389.9801049,336.6783788,WesternEurope,119.702474659761
Syrian Arab Republic,17070132,50.1141408865497,49.8858591134503,0.735380569237513,92.9593857212874,31.058032054228,64.2501128432786,4.69185510249333,183630,,,,,,2.69000005722046,10.1300001144409,23.1900005340576,66.6900024414063,40.77,8.16,5224030,46.84,,,,,,,,45.32673708,128.4257318,WesternAsia,
Tajikistan,9321023,50.4016887416757,49.5983112583243,2.3904900507883,67.159182938252,37.0710795752138,59.8429592132533,3.0859612115329,138790,890.544402355733,20.8670733588001,33.0621490637064,37.0798560987387,7493609921.93402,0.00999999977648258,44.7200012207031,15.789999961853,39.4900016784668,37.04,6.66,2327478,41.47,2.79194851098236,,3.65868445681299,3.65868445681299,9631253672.45866,212809730.699297,,159.2356688,496.2962963,CentralAsia,56.0450159145896
United Republic of Tanzania,58005461,49.9618837612548,50.0381162387452,2.96038624624594,65.4836994806954,43.8438065738739,53.5356523229545,2.62054110317161,885800,1085.88486100047,26.5464151411818,28.6201952029444,36.7661688120833,56204827125.1019,2.80999994277954,65.0899963378906,6.46999979019165,28.4400005340576,81.78,1.96,27172946,84.52,2.04294414429168,3.46428057999023,2.473306264222,2.473306264222,61908444374.409,990626173.706952,187.430158933385,682.1121313,620.3889791,EasternAfrica,32.9591225617615
Thailand,69625581,48.6959613306494,51.3040386693506,0.283525943067606,136.282920002349,16.8235362111587,70.7702134540146,12.4062503348266,510890,7817.01152157855,8.13693736984476,33.601702914353,58.2613597158022,,2.53999996185303,31.4300003051758,22.8400001525879,45.7299995422363,66.26,0.72,38650533,74.17,1.63188502648908,0.70672860131428,0.946249006311021,0.946249006311021,524213723444.002,4816635831.57632,113.265649996346,357.1053834,381.5357038,South-easternAsia,109.631638842023
Timor-Leste,1293120,50.537227790151,49.4627722098491,1.96367631756303,86.9616677874916,37.2920821672251,58.4213827188372,4.2865351139377,14870,1560.50861482306,14.1853643810035,29.3727779462952,56.824037405951,2025637100,1.12000000476837,39.2799987792969,16.3199996948242,44.4000015258789,64.34,4.42,545809,67.49,45.3280050960065,0.958812739703201,8.96145130407761,8.96145130407761,2700960400,74580323.023,146.220845236294,,,South-easternAsia,83.6889816860875
Togo,8082359,49.7459466969977,50.2540533030023,2.42023592434892,148.600091928663,40.9983536998943,56.1142987090661,2.88734759103955,54390,893.352454121675,19.7552067611722,21.1667253278506,49.613919034329,6537046292.01363,1.60000002384186,32.3800010681152,19.2099990844727,48.4099998474121,56.69,3.6,2804487,58.49,3.22262369455611,0.685897590895539,1.5450926555589,1.5450926555589,7242517958.52954,345697546.971432,113.31044197518,311.6645109,380.3914825,WesternAfrica,54.3720696493022
Tonga,104497,50.0358861976899,49.9641138023101,1.24991997807739,145.134722222222,35.0728271479702,58.9852048921469,5.94196795988286,720,4903.01213835449,,,,,0.670000016689301,19.3700008392334,30.8700008392334,49.7599983215332,45.45,3.01,31793,49.26,0.0324255256753342,,7.6625778394986,7.6625778394986,537659404.023064,1742414.09548773,,230.4267775,342.5995665,Polynesia,87.6092013449047
Trinidad and Tobago,1394969,49.3904882474091,50.6095117525909,0.36828406936599,271.923781676413,20.2611806823501,68.6206112949857,11.1182080226642,5130,16637.1629387697,1.15941163336651,45.653706971344,55.8200083569369,23213389115.0822,5.3600001335144,3.02999997138977,26.6399993896484,70.3399963378906,58.06,3.46,668956,68.59,7.90580253999683,1.00054293027224,-0.996363590772745,-0.996363590772745,23034393453.0595,183972765.263861,143.17157812644,186.5933552,214.6311971,Caribbean,
Tunisia,11694721,49.5777539284605,50.4222460715395,1.11366949118351,75.2749806900103,24.226097266638,67.18043417717,8.5934685561919,155360,3351.57344330192,10.2686663088611,22.7330549312699,61.6997074578639,36196984051.2541,6.23000001907349,13.8000001907349,33.4599990844727,52.75,39.41,15.13,4115302,51.53,2.17096792245162,6.72007532863804,8.13149579243199,8.13149579243199,37478837241.0033,810173457.680643,155.325373517033,255.2625756,251.6064692,NorthernAfrica,107.914113795213
Turkey,83429607,49.3514358757557,50.6485641242443,1.31451369970442,108.40222834349,24.2908228690735,66.9828933047336,8.72628382619289,769630,9126.59439195453,6.42320838204059,27.1921170227955,56.4719716494379,685950069406.747,4.46999979019165,18.1100006103516,25.3199996948242,56.5699996948242,45.54,13.67,33318941,58.09,0.314588048985531,15.1768215720023,13.9062074269815,13.9062074269815,748585138661.92,9266000000,234.437126307922,651.0652485,385.9346723,WesternAsia,62.6828637376279
Turkmenistan,5942094,49.236649571683,50.763350428317,1.54657591124514,12.6446364352138,30.7582905607775,64.6492841154012,4.5924253238213,469930,7612.03518009452,10.7914850609564,42.020087170741,47.1884277683027,,3.1800000667572,20.6800003051758,39.8300018310547,39.4900016784668,55.7,3.74,2380596,61.2,,,4.37945563084239,4.37945563084239,43575785421.098,2165862500,,386.887071,163.0901456,CentralAsia,
Turks and Caicos Islands,38194,,,1.38940556506264,40.2042105263158,,,,950,31350.8666282662,0.360359607988876,11.8666460667354,75.4144553058046,983575000,,,,,,,,,0.00250156149492828,,2.12932491093834,2.12932491093834,1180656430.1373,26961666.6667,,33.80132168,238.3845419,Caribbean,
Uganda,44269587,49.2599264592191,50.7400735407809,3.54193220575762,220.773922800718,46.5000153378411,51.5374344747774,1.96255018738143,200520,794.451445432797,23.0515080580223,26.2998920810914,43.1739600272101,32541203757.2742,4.21000003814697,72.129997253418,6.51000022888184,21.3600006103516,68.84,1.72,16588429,70.94,6.12005619165083,2.86909425020554,2.16256917766006,2.16256917766006,34253967215.352,1266026787.77825,173.871268176331,861.9832522,489.4392226,EasternAfrica,39.5658874934212
Ukraine,44386203,46.3226539343423,53.6773460656577,-0.530994160113763,76.6071850189852,15.9397183747341,67.3552912355191,16.7049903897468,579400,3662.56308679667,8.96830308932376,22.6059200846303,54.4611188366245,132433773382.445,0.769999980926514,13.8199996948242,24.9599990844727,61.2200012207031,49.72,8.19,20207728,66.64,1.81954356799314,7.8867174561113,8.24695489710588,8.24695489710588,158544355712.384,5833000000,281.658595641646,343.564934,434.2719977,EasternEurope,90.4086491714719
United Arab Emirates,9770526,69.2573357872442,30.7426642127558,1.43867705802644,137.574288932695,14.7126117736307,84.130838770347,1.15654945602229,71020,43103.3362929869,0.73084017039957,46.1603691405382,53.1087906890622,,3.53999996185303,1.38999998569489,34.2200012207031,64.3899993896484,80.15,2.28,6834748,82.76,16.7566204895977,-1.93108114782171,-1.89992766443147,-1.89992766443147,423200811164.057,13787465940.0545,114.524660532343,633.9197912,765.3418275,WesternAsia,160.936092884701
United Kingdom,66836327,49.3874655503931,50.6125344496069,0.564131113399897,276.263080229819,17.6957005233157,63.7956038376446,18.5086956390397,241930,42354.4146545765,0.58828913687383,17.8321903771643,70.9013534663157,2526622445789.29,2.21000003814697,1.04999995231628,18.1200008392334,80.8300018310547,60.61,3.74,34639274,78.01,0.590432562521329,1.73810460086511,2.1479380502897,2.1479380502897,2778814970160.26,2236675458.26146,119.622711300166,164.9631833,200.4036681,NorthernEurope,63.3973415842008
United States of America,328329953,49.4815127922008,50.5184872077992,0.455381285963537,35.8931756713915,18.54931712456,65.2410767325889,16.2096061428511,9147420,65279.5290260953,0.916865221067299,18.1563709661696,77.3148575320047,,2.20000004768372,1.36000001430511,19.9099998474121,78.7399978637695,60.27,3.67,167329067,73.11,0.574733506857478,1.81221007526015,1.78515153743628,1.78515153743628,21690015000000,351631000000,117.244195476228,210.1449129,203.8787104,NorthernAmerica,26.3141551480558
Uruguay,3461731,48.2963292063999,51.7036707936001,0.360034022145695,19.779059536053,20.4580710129663,64.6006885566598,14.9412404303739,175020,17688.01500769,6.45267020344877,17.8543206702443,64.2596806531567,54230391386.8514,3.82999992370605,8.40999984741211,18.8299999237061,72.7600021362305,57.93,9.35,1759504,75.28,1.64542685414715,7.88198870879622,8.5229669262272,8.5229669262272,58184122361.3971,1305948251.87743,202.921983386144,334.7598379,237.917941,SouthAmerica,49.6070435797376
Uzbekistan,33580350,49.876472463606,50.123527536394,1.87647016682647,76.2228325634711,28.7978133096531,66.6069709653676,4.59521572497926,440555,1719.05721009222,25.5445081483616,32.6784909060731,32.904006105074,52604469622.0204,0.00999999977648258,25.7099990844727,23.0200004577637,51.2700004577637,58.25,5.65,14761999,65.19,8.79424014307989,,18.5691723582607,18.5691723582607,58464955682.9447,2316482962.28621,,497.828874,810.7695479,CentralAsia,72.2518318921421
Vanuatu,299882,50.6992750481856,49.3007249518144,2.43262855812858,24.6006562756358,38.7105594867314,57.6733515182639,3.6160889950047,12190,3102.34678986227,,,,,0.389999985694885,56.7799987792969,14.0799999237061,29.1399993896484,68.73,1.69,128492,70.55,0.499730783599032,2.76252019386107,2.57468837250015,2.57468837250015,984411964.351862,34774936.7469696,117.129669269253,184.6153846,333.3333333,Melanesia,91.4090312909874
Venezuela (Bolivarian Republic of),28515829,49.254145828971,50.745854171029,-1.29363805789461,32.3290391701151,27.4042252111976,64.9847844157012,7.6109903731012,882050,,,,,,1.39999997615814,7.8600001335144,15.3400001525879,76.8099975585938,53.8,7.16,11996396,62.51,,,,,,934000000,,51.25413821,35.9587985,SouthAmerica,
Viet Nam,96462108,49.9173748100135,50.0826251899865,0.954289022188918,311.097842422679,23.213827614338,69.2324994438749,7.55367294178711,310070,2715.27598010995,13.9564755916008,34.489663342249,41.6384644383594,235950714564.525,2,37.2200012207031,27.4400005340576,35.3400001525879,75.79,2.04,57307619,83.09,3.36612026608071,2.79582367452244,1.78859860160965,1.78859860160965,246721274076.705,16120000000,163.516947912918,1824.708757,1623.625495,South-easternAsia,210.400245273256
United States Virgin Islands,106669,47.5277063272741,52.4722936727259,-0.310759832621892,304.768571428571,19.4935837365411,60.6312991260112,19.8751171374476,350,,,,,,3.33999991416931,1.92999994754791,18.7399997711182,79.3399963378906,55.39,8.09,51757,71.91,,,,,,,,,,Caribbean,
West Bank and Gaza,4685306,50.7154382824824,49.2845617175176,2.51178246264674,778.290033222591,38.6496621445291,58.1769254549907,3.17341240048018,6020,3656.85827137011,7.05401698427058,18.4328946216476,61.1095222809117,14837000000,6.53000020980835,6.05000019073486,30.3700008392334,63.5900001525879,33.14,25.34,1275969,46.33,,1.58018333639459,3.84946930147241,3.84946930147241,20164700000,121633487.439639,112.516117965437,378.5350254,344.9361477,EasternAsia,68.9934922812035
Yemen,29161922,50.3817409565803,49.6182590434197,2.30059414962983,55.2340511771502,39.2233749202127,57.8744844046973,2.90214067508993,527970,,,,,,7.01999998092651,27.5499992370605,10.1999998092651,62.25,33.39,12.9,6793468,39.39,5.44376262891866,,,,,-370982777.7778,,35.16372813,447.7875752,WesternAsia,
Zambia,17861034,49.5112097093595,50.4887902906405,2.89301773705047,24.0264652470439,44.4625086011277,53.4221766605845,2.11531473828777,743390,1305.00221354087,2.86071845804113,34.9420367516617,54.6036099304707,21538712179.9845,0.230000004172325,49.6399993896484,10.5299997329712,39.8300018310547,65.62,11.91,7390080,75.13,6.43414035043852,9.15031644316299,7.63286660530491,7.63286660530491,22908107059.7362,547967909.612402,212.308758955396,789.7257869,813.6628604,EasternAfrica,68.7910427393667
Zimbabwe,14645473,47.6826730007286,52.3173269992714,1.42114188586135,37.8582732325191,42.1581270055692,54.861264931923,2.9806080625078,386850,1156.15486360139,,,,,0.400000005960464,66.1900024414063,6.57000017166138,27.2399997711182,78.91,5.02,7037039,83.98,2.50321487447856,,349.999999999999,349.999999999999,16635265144.523,280000000,,221.7667532,187.8690284,EasternAfrica,
