,Country Name,"Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Population growth (annual %) [SP.POP.GROW],Population density (people per sq. km of land area) [EN.POP.DNST],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],Land area (sq. km) [AG.LND.TOTL.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]",Gross value added at basic prices (GVA) (current US$) [NY.GDP.FCST.CD],Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Food production index (2014-2016 = 100) [AG.PRD.FOOD.XD],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],"Official exchange rate (LCU per US$, period average) [PA.NUS.FCRF]",Total reserves minus gold (current US$) [FI.RES.XGLD.CD],Region,2019 [YR2019] - Net official development assistance received (current US$) [DT.ODA.ODAT.CD],"2019 [YR2019] - External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019 [YR2019] - Short-term debt (% of total reserves) [DT.DOD.DSTC.IR.ZS],2019 [YR2019] - Short-term debt (% of total external debt) [DT.DOD.DSTC.ZS],2019 [YR2019] - Trade (% of GDP) [NE.TRD.GNFS.ZS],"2019 [YR2019] - Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]","2019 [YR2019] - Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",2019 [YR2019] - Deposit interest rate (%) [FR.INR.DPST],2019 [YR2019] - Lending interest rate (%) [FR.INR.LEND],2019 [YR2019] - Wholesale price index (2010 = 100) [FP.WPI.TOTL]
125,Mauritania,4525698,50.1987317757393,49.8012682242607,2.74148343597351,4.39089744833608,39.8889143238963,56.9548418629974,3.15624381310632,1030700,7600650037.8463,1679.44260484157,3.06679548610948,5.93144210491891,18.6995088206177,25.0813663260113,46.0694908959523,..,..,6829211880.6205,..,4.1100001335144,30.8299999237061,17.6100006103516,51.560001373291,..,40.77,..,..,..,10.13,1234266,46.54,..,12.8102552963157,2.30009262117938,4.67694579814948,4.67694579814948,7504422970.94655,5.16454543605336,883561115.825519,-883561115.825519,135.018896797734,..,699.4087968,..,632.8658597,36.6908333333333,1028702420.51919,WesternAfrica,412179992.675781,5369750057.0,105.26161211456,20.1653,93.0357951688324,1028702420.51919,-831106401.851148,,,
126,Mauritius,1265711,49.3806264619941,50.6193735380059,0.0322400432027594,623.502955665025,17.2597088372708,70.7415639363991,11.99872722633,2030,14046337854.8466,11097.5869332309,2.98155626036728,3.01476291122817,2.8978090323979,17.269448675726,67.6602986716118,10.9530317717396,2.65706267254011,12334469235.4885,40066100000,3.39000010490417,5.96999979019165,23.6800003051758,70.3499984741211,55.33,54.2,6.03000020980835,5.59999990463257,7.82999992370605,6.36,606150,66.17,59.07,0.00206294360915147,0.405655190309511,0.505940109356715,0.505940109356715,15788087920.9741,3.35227066068711,-2012073658.3668,472302807.0769,129.914034934498,..,143.2326079,..,254.1241139,35.4735166666667,6753393625.78251,EasternAfrica,22180000.3051758,,,,92.1882181053358,7362471785.78251,-756265499.760089,3.74583333333333,8.45,
127,Mexico,127575529,48.9148612505459,51.0851387494541,1.09136688717461,65.626960055557,26.1851181506761,66.3982212450791,7.41666060424488,1943950,1268870527160.03,9946.03382879198,-1.13936914877111,-0.0545279280443225,3.38835838442596,30.8827111802441,59.8761820132139,17.3288152036664,6.67543836718946,1194606727402.98,519484789496.03,4.78999996185303,12.4799995422363,25.5499992370605,61.9700012207031,58.01,59.28,4.44000005722046,3.22000002861023,4.09999990463257,3.48,57839046,65.25,60.1,2.2046014349359,3.6359614212705,3.96672563871377,3.96672563871377,1232370517244.96,-0.265735781958114,-23111590532,29375485438,141.542522969974,..,276.9185198,..,260.4095921,..,177176653572.28,CentralAmerica,535789978.027344,469728739351.2,34.2480829727195,13.3466,77.9152934428754,183056094117.556,-4238330801.00005,3.52666666666667,8.42916666666667,
128,"Micronesia, Fed. Sts.",113811,50.8448216780452,49.1551783219548,1.03422854195793,162.587142857143,31.4554320608004,64.351798972016,4.19276896718359,700,408060600,3585.42320162374,0.159040442956695,1.20028899017528,22.5138619116866,4.86413047473831,66.7758661336086,0.492892477244801,..,377627700,23516711,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.320572720294308,0.320572720294308,463133500,..,..,..,..,..,226.820349,..,177.9692769,1,397158244.634291,21,92540000.9155273,,,,84.8997183261506,397158244.634291,,,,
129,Moldova,2663251,47.9278838995681,52.0721161004319,-1.67418200483071,92.7241550989997,15.8896910737689,72.0971898192129,12.0131191070183,32885.3,11968699005.9801,4494.01840306454,5.32920765969752,3.58048427077662,10.0516503214619,22.7717246649445,54.0759706926898,10.8323922530774,..,10400721122.4972,6675000000,0.270000010728836,20.9599990844727,21.7199993133545,57.3199996948242,40.11,39.39,2.82999992370605,6.8600001335144,5.01000022888184,5.1,929853,47.17,42.26,0.226539993205607,4.83778351428725,5.49133376206257,5.49133376206257,12594010844.8885,4.08739970540934,-461520000,501610000,166.196279636921,..,588.8135593,..,751.9305019,17.5734688664875,3056030628.37732,21,342690002.441406,7536392270.2,65.5324315584837,26.6051,87.3873957003879,3059660617.37019,-1119070000.0,4.60416666666667,8.25,
130,Monaco,38967,..,..,0.734075853671846,19223.9763196843,..,..,..,2.027,7423709839.9194,190512.737442436,6.71375779505736,7.5,..,12.9651969358827,87.0317872006756,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.26446974766725,1.26446974766725,..,..,..,..,..,..,..,..,..,..,..,WesternEurope,,,,,,,,,,
131,Mongolia,3225166,49.2976795613001,50.7023204386999,1.71853282942005,2.07105836873216,30.798281143271,65.0123854051589,4.18933345157011,1557255,13996719329.4236,4339.84462487314,3.36731748162207,5.15907060309905,10.8006221506718,38.4533257844621,39.9827657745935,9.4109154070187,..,12490212356.7518,..,1.4099999666214,25.3199996948242,21.5799999237061,53.1100006103516,54.42,59.62,7.28999996185303,8.85999965667725,13.3400001525879,5.31,1405185,66.34,60.49,16.4308756078195,7.30481597480148,9.38141366556707,9.38141366556707,12424720884.3459,2.5015672086607,-2316369437.21563,2443343095.41815,195.762902940885,..,1422.135125,..,997.1358828,2663.54139820163,3239308410.83181,EasternAsia,314529998.779297,31442357714.8,67.8330682624668,9.4141,126.218065621229,4363699115.81581,-2161686815.38961,10.9576524558569,16.996623348027,
132,Montenegro,622028,49.4445753740517,50.5554246259483,-0.0319870125812963,46.2474349442379,18.1502164853731,66.4606114457783,15.3891720688486,13450,5542674764.89028,8910.65155409448,4.09624736833914,4.06295541343154,6.39384140935866,16.1294411268218,58.7244623612204,3.71806742905992,..,4503298813.25571,..,7.25,7.15000009536743,19.4099998474121,73.4400024414063,48.73,47.12,11.3500003814697,25.7000007629395,15.3699998855591,15.12,282668,66.31,57.41,0.951860345250642,0.361563704540798,2.02211865219306,2.02211865219306,5561523175.10076,3.05895151032441,-342116480.711952,418205414.663299,116.740696925397,..,..,..,..,0.893215581479226,1529177036.35033,SouthernEurope,96940002.4414063,8339382593.6,18.1275936932454,3.324,108.51198506172,1529177036.35033,-837222750.702775,0.46045,6.175,
133,Morocco,36471766,49.6084094200429,50.3915905799571,1.22117870546902,81.7202912838898,26.9695171627129,65.7300280663655,7.30045477092159,446300,119700325461.938,3230.40972230151,1.21592355951248,2.48190513217455,12.1631904931504,25.3446493567414,50.9258406664524,14.9183005116534,2.72391907659164,105855403396.034,131391000000,2.46000003814697,33.25,23.0900001525879,43.6599998474121,..,41.28,..,..,..,9.01,12084530,48.73,..,0.320599016316135,0.303386036590361,1.33770666525849,1.33770666525849,117366149878.862,2.46692755602933,-827687174.65304,1720825003.13095,111.067558219968,..,391.9848294,..,439.8810321,9.61707609950744,25329860211.4799,NorthernAfrica,757859985.351563,54967618609.9,32.9009660264765,15.8094,87.1416037596532,26412762236.8499,-4406759940.68629,3.01166666666667,,
134,Mozambique,30366043,48.5603310250203,51.4396689749797,2.90700114585105,38.6149736768483,44.3680004858059,52.7535533449279,2.87844616926622,786380,15291448211.603,503.57065659174,-0.638107868731794,2.29273692652629,26.0267238156518,22.8565845883534,39.8978517529276,9.05697123856886,..,13575925128.6559,112836600000,2.54999995231628,70.2200012207031,8.59000015258789,21.1900005340576,..,75.58,..,..,..,3.19,13188550,78.33,..,11.3141234220212,2.78110631182942,4.44124222536793,4.44124222536793,14995482279.0475,2.26422082804436,-2211654426.03788,2180768236.13929,182.314783376391,..,1249.919785,..,660.9155954,62.5483333333333,3695275442.82857,EasternAfrica,1907780029.29688,20354093686.1,42.3719406745653,8.0936,116.547151205313,3887925207.75165,-3022347154.77105,9.05580294301033,18.9583333333333,
135,Myanmar,54045422,48.1903277580107,51.8096722419893,0.625695404700204,82.7914367560778,25.9144012573128,68.0738941431115,6.01170459957569,652790,79844294296.0647,1477.35536778794,1.06011296927882,1.69442380959215,22.1832003664849,35.8971125547511,41.9196870787644,..,..,..,3416219818000,2.5,48.8499984741211,16.9400005340576,34.2099990844727,59.19,60.11,0.800000011920929,0.280000001192093,0.180000007152557,0.5,24188088,64.51,59.49,4.72865794491563,8.82506696804562,6.58526638706245,6.58526638706245,77688294296.0653,1.88648480955153,-1735589412.93376,1735589412.93376,168.182700659367,..,1117.808625,..,784.8107673,1518.25511666667,5468336044.05248,South-easternAsia,2079929931.64063,11114399305.4,1.13414960226249,0.5943,52.0441709425081,5824261144.05248,67720479.4120727,8.0,16.0,
136,Namibia,2494524,48.4606281599215,51.5393718400785,1.87040232780685,3.02994570564443,36.9059101313674,59.4860354455549,3.60805442307769,823290,12565772084.7441,5037.34262919263,-2.44787372916448,-0.606085760066293,7.06957453139642,27.3170861409426,58.4182084217571,12.3851343883954,0.780533017299249,11661648333.9093,29496021162.64,6.63000011444092,21.8500003814697,16.3999996185303,61.75,..,47.65,..,..,..,19.75,934580,60.59,..,1.1657966268622,3.72239414422688,0.888433869302247,0.888433869302247,12258017027.1679,-0.0118982920070465,185463746.220911,-176478261.583527,157.968367961494,..,374.807082,..,496.8462203,14.4486904166667,2049238535.99938,SouthernAfrica,148410003.662109,,,,81.8880251051044,2049238535.99938,-215838429.406562,5.70527807035692,9.87583333333333,
137,Nauru,10764,..,..,0.802168278666476,538.2,..,..,..,20,118223430.124446,10983.2246492424,-0.798959494611665,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,3.3125,3.3125,174152481.762266,..,..,..,..,..,117.2413793,..,350,1.43850654421382,..,Micronesia,54330001.8310547,,,,99.2135511191773,,,,,
138,Nepal,28608715,45.6048200696886,54.3951799303114,1.80944248570395,199.572479944193,29.5703755954043,64.6470567879502,5.78256761664542,143350,34186180694.9285,1194.95687572575,4.74451271488148,6.65705542802834,21.5833727596487,13.0106754143387,52.0227162614147,4.98144138902617,..,29610963601.9871,99935814000,1.02999997138977,64.379997253418,15.1099996566772,20.5200004577637,..,80.11,..,..,..,2.85,16612859,85.66,..,0.480655833291787,5.56868547784925,4.69115593453498,4.69115593453498,34539791622.4311,7.08301616276093,-185554758.669659,185554758.669659,188.729977162221,..,120.3674129,..,784.4694851,112.609482758621,8398189508.74835,SouthernAsia,1360739990.23438,6513365074.4,4.62348577978651,6.185,49.2495265876321,8713166195.10835,-1713552490.25283,,,
139,Netherlands,17344874,49.8027358170144,50.1972641829856,0.65507157480522,515.143272943273,15.883496235918,64.5111840408302,19.6053197232518,33670,907050863145.097,52295.0390498713,1.01353533064719,1.67741836780002,1.64628810720681,17.7037372554295,69.7771173481667,10.9197565680589,..,808428517254.901,24200649013.8556,3.84999990463257,2.07999992370605,16.1100006103516,81.8099975585938,62.59,62.08,2.26999998092651,5.73000001907349,3.19000005722046,3.38,9374012,80.94,64.78,0.245961264658331,2.63369910249593,2.95780015687856,2.95780015687856,910599597341.175,0.926620319079973,42523749792.8303,35689139761.0939,115.907994941178,..,305.0538322,..,291.8731811,..,13330656622.8042,WesternEurope,,,,,156.224459948633,43320049622.8042,90206420131.169,,,
140,New Caledonia,271300,50.2997273277054,49.7002726722946,0.239874642189939,14.8413566739606,22.4339522546419,68.1393457117595,9.42670203359859,18280,..,..,..,..,..,..,..,..,..,..,..,2.57999992370605,1.87000000476837,22.8700008392334,75.2600021362305,..,53.43,..,..,..,15.45,132975,71.21,..,..,..,..,..,..,..,..,413344988.0771,..,..,280.7066348,..,319.1643096,106.588933804405,..,Melanesia,,,,,,,,,,
141,New Zealand,4979300,49.1560009048597,50.8439990951403,1.59316723078585,18.9104097831453,19.5666040777636,64.4394397481279,15.9939561741085,263310,209127454522.901,41999.3682892979,0.0275641486978628,1.63393261347822,..,..,..,..,5.96358810393987,..,24035760000,6.28000020980835,5.84000015258789,19.2900009155273,74.870002746582,67.65,66.77,..,..,..,4.07,2787494,80.89,70.55,1.56783484053089,1.61963190184049,3.65999097293448,3.65999097293448,203900850487.803,2.76486861451363,-4473899574.86619,2943285692.56764,114.240911764414,..,297.1772283,..,304.6734122,1.517875,17813501891.014,Oceania,,,,,54.0916996243138,17813501891.014,-6842708386.10406,3.00416666666667,,
142,Nicaragua,6545503,49.2855018170491,50.7144981829509,1.22975908801825,54.3917483795912,29.8548529967602,64.6871546292401,5.45799237399973,120340,12611218627.0632,1926.69969398276,-4.85157967303124,-3.67425906055939,15.4278737386433,24.1565219473073,50.6316658886056,13.5641182174022,..,11377344761.8933,27613500000,5.75,30.6000003814697,16.2399997711182,53.1599998474121,..,63.23,..,..,..,5.14,3060596,69.53,..,1.2888590256484,5.3762899084413,5.5113623729808,5.5113623729808,12144818040.3381,-2.2899361064793,-443900000,503000000,162.739607236815,..,598.7455144,..,387.7606994,33.121745265284,2397444668.92872,CentralAmerica,389239990.234375,11690864308.1,48.5826019300982,9.9628,94.566500281299,2397444668.92872,754100000.0,3.07230335842397,12.4572600828874,
143,Niger,23310719,50.253537868137,49.746462131863,3.79420663603704,18.4027149285545,49.8421691483938,47.5611194251227,2.59671142648349,1266700,12911689659.351,553.894955335826,1.95989486924306,5.90279178979098,37.8054840470735,20.2335095288219,36.0896927522845,7.0708026171759,..,12242272338.2903,..,0.730000019073486,72.5400009155273,6.71000003814697,20.75,..,71.81,..,..,..,0.46,8435887,73.39,..,5.2019993003469,-2.48979265070851,0.1071175340293,0.1071175340293,13479237976.2455,5.94869068520003,-685120079.61937,717147639.398696,109.323686827592,..,414.9037144,..,581.6275888,585.911013180369,..,WesternAfrica,1490349975.58594,3605578457.9,,2.5713,37.7939168796292,,-1572440249.92645,,,
144,Nigeria,200963603,50.6717995098844,49.3282004901156,2.56487195537782,220.652418283431,43.687530197944,53.569386463864,2.74308333819201,910770,448120428858.769,2229.8586518613,-0.379752402189268,2.2084292771582,21.906295930281,27.3825370476083,49.7302169023896,11.5223586980411,0.60622319917849,443724590975.385,..,0.300000011920929,34.9700012207031,12,53.0299987792969,50.23,51.1,15.3000001907349,8.44999980926514,10.4200000762939,8.53,63226720,56.66,54.92,9.19746307242847,11.3967949687168,10.3847791937551,10.3847791937551,433449464744,3.48362971995397,-2019780965.80481,2305099811.70358,267.511515134176,..,298.123377,..,633.5888738,306.920951495223,38335890478.7729,WesternAfrica,3517320068.35938,54832397402.0,0.0002712862508243,0.0001,34.0238778317108,38335890478.7729,-14627014405.3102,8.90051680291667,15.3765869808333,
145,North Macedonia,2083458,50.0276463456427,49.9723536543573,0.0240494527028551,82.6113402061856,16.3936031378587,69.5209744948185,14.0854223673228,25220,12547086168.4896,6022.24098997419,3.14934101485771,3.17415085003358,8.04681864220128,23.4999906052835,55.2218154017497,13.2509024131795,..,10886934101.9528,28188768713,3.90000009536743,13.9200000762939,31.1299991607666,54.9500007629395,45.89,45.9,14.25,22.7199993133545,16.5599994659424,17.26,966408,66.07,55.47,0.695813778077415,0.766439573459688,1.11009955872761,1.11009955872761,11965412717.7098,2.6002833498837,-403968143.516289,549500829.87779,113.395833333333,..,543.5327949,..,452.3108933,54.9472,3312734008.84411,21,141800003.051758,8986208892.0,38.2506603990897,15.5387,138.827221454715,3650514750.41521,-418624876.738524,1.87312600792251,5.60936382915275,
146,Northern Mariana Islands,57213,..,..,0.567914446411007,124.376086956522,..,..,..,460,1182000000,20659.6402915421,-11.6457911935762,-11.1425873465534,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16751470393785,..,..,..,..,..,..,..,0.508357915,..,97.43410694,..,..,Micronesia,,,,,104.060913705584,,,,,
147,Norway,5347896,50.5090763673114,49.4909236326886,0.675061373245644,14.6474418449234,17.4129745408736,65.3143595377233,17.272665921403,365107.85,405510000000,75826.0818834173,0.17337819668262,0.851897613690838,1.92983695055161,28.8424957573067,58.0492914646203,6.31362638742235,25.0803457374664,358000568181.818,216164000000,1.69000005722046,2.03999996185303,19.4200000762939,78.5400009155273,61.82,61.71,2.19000005722046,7.98999977111816,3.51999998092651,3.69,2829759,78.17,64.18,6.97515370415939,2.16773003305405,-0.437690311262187,-0.437690311262187,417278863636.364,-0.0720509614786522,-8868516743.26409,17055995015.7014,120.269658854402,..,171.1663571,..,248.0857662,8.8,66946037549.8517,NorthernEurope,,,,,71.0400595434257,66946037549.8517,11687537978.6074,0.928333333333333,3.23583333333333,
148,Oman,4974992,66.0191614378475,33.9808385621525,2.96857894027324,16.0742875605816,22.4183947452314,75.1330154496917,2.44858980507684,309500,76331518668.5771,15343.0435000855,-3.72605078369196,-0.825239185464682,2.35294507131661,53.7240606761742,48.1370300903671,10.4661883130635,2.25149457259192,77439712512.7678,..,1.13999998569489,3.99000000953674,32.0099983215332,63.9900016784668,..,68.16,..,..,..,1.84,2680161,71.36,..,26.6771863914576,0.133795057453182,-3.5369528211029,-3.5369528211029,70189256796.0154,-2.05881301554017,-2791937581.27438,3419765929.77893,113.52928579077,..,362.1215602,..,452.4642271,0.3845,16660777436.189,WesternAsia,,,,,90.0029235908418,16661756725.189,-4140327405.4064,3.87677023159927,5.41334351278467,
149,Pakistan,216565317,51.4614170652266,48.5385829347734,2.02296715968838,280.93259262142,35.0543779129029,60.6232143782136,4.32240770888347,770880,278221906022.841,1284.70204683255,-1.03361574216085,0.98882943984708,22.0414217623316,18.3387737011522,53.8550011837573,12.4570614745324,..,262182960256.327,..,1.4099999666214,36.9199981689453,24.9599990844727,38.1300010681152,..,50.42,..,..,..,3.98,73855153,54.5,..,1.15999716700631,10.5783618004555,8.62080281044209,8.62080281044209,272611906022.841,0.692158556246937,-2319000000,2234000000,182.320932671494,..,258.4617021,..,463.4438196,150.036253839864,13421197225.5616,SouthernAsia,2170739990.23438,100818526514.4,57.4338205323222,9.4486,30.4382082628105,16586046186.2171,-8557928000.0,9.13199012923062,12.233054804153,180.012388084915
150,Palau,18001,..,..,0.501226266544612,39.1326086956522,..,..,..,460,268354900,14907.777345703,-4.72603890895364,-4.24730201552535,..,..,..,..,..,..,44147000,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,-0.0632525911922244,-0.0632525911922244,286202700,..,..,22000000,..,..,60.82725061,..,132.9661684,1,..,Micronesia,24940000.5340576,,,,,,,,,
151,Panama,4246440,50.0756869283447,49.9243130716553,1.65193014674349,57.2473947450018,26.7791201051045,64.9070432896834,8.31383660521204,74177,66787900000,15727.9744915741,1.35158753817639,3.03975021130994,2.16536228867804,29.5882936879285,65.0267488572032,5.70806987493244,0.560430856487478,64637300000,..,2.90000009536743,14.4099998474121,17.7199993133545,67.879997253418,61.82,64.11,3.94000005722046,4.26000022888184,6.38000011444092,4.74,2092546,72.16,64.89,0.0793303200105284,-0.355083821021212,-0.170485497924204,-0.170485497924204,62285602400,3.50813449368452,-3686021035.1,5891326085.81,122.068713378771,..,1224.830744,..,636.0959837,..,3423477098.41293,CentralAmerica,71459999.0844727,,,,84.1637482238549,3423477098.41293,-3332425706.27,2.1675,7.09,
152,Papua New Guinea,8776119,51.0477467317843,48.9522532682157,1.95370007291066,19.3793203197456,35.4859653634657,61.0046092180487,3.50942541848557,452860,24829107011.0701,2829.16708525376,3.81168343684666,5.85979419692953,..,..,..,..,..,..,2632839654.12,0.800000011920929,56.1500015258789,13.2299995422363,30.6299991607666,..,45.9,..,..,..,2.37,2661625,48.42,..,10.046628113825,3.63789900252785,0.0606477005089374,0.0606477005089374,23780271734.3173,..,..,333974905.4374,155.992373115839,..,549.2419887,..,319.0841008,3.38753768145423,2242998947.22446,Melanesia,667349975.585938,18740421524.0,28.0859339422041,3.5053,,2338947947.22446,,0.88,8.65083333333333,
153,Paraguay,7044639,50.8313910762496,49.1686089237504,1.26523860853119,17.731283664737,29.1793358805196,64.1998394239248,6.6208246955556,397300,37906944074.6128,5380.9633218413,-1.65407082014168,-0.40185510068001,9.99986129760234,33.156729839214,49.5552686969439,18.7831528629728,..,35144232857.7169,19852486857577,6.03999996185303,18.7199993133545,18.1399993896484,63.1399993896484,67.62,67.87,..,..,..,6.6,3625051,76.18,72.39,1.23860629082124,2.7570972756279,3.01189317819828,3.01189317819828,36774393698.0145,-0.0392908495117013,-522336212.376043,596238194.403491,143.821040974529,..,347.8059101,..,554.9891245,6240.72207844257,7316170475.62534,SouthAmerica,129880004.882813,16387629382.3,61.0662827397458,28.7577,71.3622668803433,7717366750.62534,-211605213.644715,,,
154,Peru,32510462,49.6709059379101,50.3290940620899,1.6161567459337,25.3987984375,25.2544958386154,66.3520253009086,8.39347886047604,1280000,228470919605.669,7027.61220697723,0.565474347551628,2.2039747486556,6.74617955188098,30.5822084891852,54.372727797334,12.9998845865312,0.697419173849406,209510382644.653,29852143807.9429,3.90000009536743,27.3700008392334,15.1999998092651,57.4300003051758,74.75,75.5,3.60999989509583,2.74000000953674,4.36999988555908,3.03,18920065,81.04,77.36,1.66105030084361,2.13715342569978,1.98487078449061,1.98487078449061,218650106373.416,2.977032997951,-7995510172.82031,8891912446.48546,129.784544342759,..,685.7026187,..,570.1328462,3.3372655465368,66013558433.3692,SouthAmerica,475899993.896484,64204059473.4,12.6135968204472,13.3026,46.7892759903263,67711463443.5982,-3531134866.0459,3.66995,14.38545,118.948961917975
155,Philippines,108116622,50.2384101493663,49.7615898506337,1.36449622326603,362.600603682463,30.4758810660138,64.209122714395,5.31499621959123,298170,376823278560.849,3485.3408438977,4.68037644699137,6.11852566256255,8.82032374710178,30.3275078795163,60.8521683733823,18.5164544003304,7.95987183025279,376795382459.582,1115039000000,2.95000004768372,22.8600006103516,19.1200008392334,58.0299987792969,58.11,58.69,..,..,..,2.24,45122827,62.3,59.44,0.681587055933765,2.48027858716509,0.697076297206081,0.697076297206081,414552151966.011,5.42462024322616,-5320429168.28775,8671365873.65689,129.613257249479,..,186.2663905,..,304.933495,..,79823656328.1172,South-easternAsia,905380004.882813,83660996210.4,19.2237352900433,20.5689,68.8418422595763,89515298355.7402,-3046835246.6567,4.08365194191513,7.09583333333333,125.311355311355
156,Poland,37965475,48.4603303794251,51.5396696205749,-0.0244271070993493,124.001290132933,15.1853864814628,66.6977162655768,18.1168972529604,306170,595862086928.211,15694.8408238857,4.56645895584641,4.54091951432764,2.34637882484795,27.9769361701384,57.5627541265652,16.6390556960631,8.45738990708289,523679765586.847,109501000000,4.03000020980835,9.14999961853027,32.1300010681152,58.7099990844727,54.36,55.03,1.99000000953674,8.26000022888184,3.61999988555908,3.28,18318734,70.85,56.2,0.69182493301472,2.227478809383,3.14915515271137,3.14915515271137,572145205925.444,4.69030464425121,-9627000000,14399000000,114.111779375092,..,831.6102273,..,534.3734287,3.839375,117196226086.771,EasternEurope,,,,,106.363796903317,128392157887.295,2931000000.0,,,
157,Portugal,10286263,47.2969862249611,52.7030137750389,0.0237334946497115,112.288582794065,13.2520850635726,64.3912242168073,22.3566907196201,91605.6,239510770948.274,23284.5272329002,2.46463728088375,2.4889586061267,2.04905709313308,18.8593165899105,65.6368222964615,11.9397856365821,..,206577751888.102,18063339476.7228,4.82999992370605,5.5,24.6800003051758,69.8300018310547,55.43,55.44,5.30999994277954,6.63000011444092,7.21999979019165,6.46,5288733,75.77,59.26,0.152434048583721,0.338178410046125,1.73959505461789,1.73959505461789,233482979481.302,2.40472072329663,-8705659953.1656,10332167492.9383,110.624358614714,..,275.9144783,..,225.5475218,..,6271485227.51303,SouthernEurope,,,,,86.7082925750371,25002862227.513,887655676.866898,,,
158,Puerto Rico,3193694,47.4522431959594,52.5477568040406,0.0106465459574109,360.055693348365,16.2607792710731,64.0421312002967,19.6970895286302,8870,104914600000,32850.5486123592,1.47401058298671,1.48481463527726,0.685891191502422,50.5778032800011,48.213308729195,47.2585321775997,..,104365900000,..,6.98000001907349,1.0900000333786,15.210000038147,83.6999969482422,..,36.5,..,..,..,8.3,1064401,50.32,..,0,..,2.43210750800674,2.43210750800674,70765000000,0.718547698190491,..,..,..,..,..,..,..,..,..,Caribbean,,,,,,,,,,
